PERSON_ID,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,SCHOOL,LAST_AFFILIATION,HEIGHT,WEIGHT,POSITION,SEASON_EXP,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,FROM_YEAR,TO_YEAR,GREATEST_75_FLAG
1631097,Bennedict Mathurin,2002-06-19T00:00:00,Canada,Arizona,Arizona/Canada,6-5,210,Guard-Forward,4,2022,1,6,2022,2026,N
1631098,Johnny Davis,2002-02-27T00:00:00,USA,Wisconsin,Wisconsin/USA,6-4,195,Guard,4,2022,1,10,2022,2024,N
1631099,Keegan Murray,2000-08-19T00:00:00,USA,Iowa,Iowa/USA,6-8,225,Forward,4,2022,1,4,2022,2026,N
1631100,AJ Griffin,2003-08-25T00:00:00,USA,Duke,Duke/USA,6-6,220,Forward,3,2022,1,16,2022,2023,N
1631101,Shaedon Sharpe,2003-05-30T00:00:00,Canada,Kentucky,Kentucky/Canada,6-5,210,Guard,4,2022,1,7,2022,2026,N
1631102,TyTy Washington Jr.,2001-11-15T00:00:00,USA,Kentucky,Kentucky/USA,6-3,195,Guard,4,2022,1,29,2022,2026,N
1631103,Malaki Branham,2003-05-12T00:00:00,USA,Ohio State,Ohio State/USA,6-4,180,Forward,3,2022,1,20,2022,2025,N
1631104,Blake Wesley,2003-03-16T00:00:00,USA,Notre Dame,Notre Dame/USA,6-4,190,Guard,4,2022,1,25,2022,2026,N
1631105,Jalen Duren,2003-11-18T00:00:00,USA,Memphis,Memphis/USA,6-10,250,Center,4,2022,1,13,2022,2026,N
1631106,Tari Eason,2001-05-10T00:00:00,USA,Louisiana State,Louisiana State/USA,6-8,215,Forward,4,2022,1,17,2022,2026,N
1631107,Nikola Jović,2003-06-09T00:00:00,Serbia,Mega Basket,Mega Basket/Serbia,6-10,205,Forward,4,2022,1,27,2022,2026,N
1631108,Max Christie,2003-02-10T00:00:00,USA,Michigan State,Michigan State/USA,6-5,190,Guard,4,2022,2,35,2022,2026,N
1631109,Mark Williams,2001-12-16T00:00:00,USA,Duke,Duke/USA,7-1,240,Center,4,2022,1,15,2022,2026,N
1631110,Jeremy Sochan,2003-05-20T00:00:00,Poland,Baylor,Baylor/Poland,6-8,230,Forward,4,2022,1,9,2022,2026,N
1631111,Wendell Moore Jr.,2001-09-18T00:00:00,USA,Duke,Duke/USA,6-5,215,Guard,4,2022,1,26,2022,2026,N
1631112,Kendall Brown,2003-05-11T00:00:00,USA,Baylor,Baylor/USA,6-7,205,Guard,3,2022,2,48,2022,2023,N
1631113,Kennedy Chandler,2002-09-16T00:00:00,USA,Tennessee,Tennessee/USA,6-0,170,Guard,1,2022,2,38,2022,2025,N
1631114,Jalen Williams,2001-04-14T00:00:00,USA,Santa Clara,Santa Clara/USA,6-5,211,Guard-Forward,4,2022,1,12,2022,2026,N
1631115,Orlando Robinson,2000-07-10T00:00:00,USA,Fresno State,Fresno State/USA,6-10,235,Center,3,Undrafted,Undrafted,Undrafted,2022,2025,N
1631116,Patrick Baldwin Jr.,2002-11-18T00:00:00,USA,Wisconsin-Milwaukee,Wisconsin-Milwaukee/USA,7-0,220,Forward,4,2022,1,28,2022,2026,N
1631117,Walker Kessler,2001-07-26T00:00:00,USA,Auburn,Auburn/USA,7-2,245,Center,4,2022,1,22,2022,2026,N
1631119,Jaylin Williams,2002-06-29T00:00:00,USA,Arkansas,Arkansas/USA,6-9,240,Forward,4,2022,2,34,2022,2026,N
1631120,JD Davison,2002-10-03T00:00:00,USA,Alabama,Alabama/USA,6-1,195,Guard,4,2022,2,53,2022,2026,N
1631121,Bryce McGowens,2002-11-08T00:00:00,USA,Nebraska,Nebraska/USA,6-6,190,Guard,4,2022,2,40,2022,2026,N
1631123,Jamaree Bouyea,1999-06-27T00:00:00,USA,San Francisco,San Francisco/USA,6-2,180,Guard,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631124,Julian Strawther,2002-04-18T00:00:00,USA,Gonzaga,Gonzaga/USA,6-6,205,Guard,3,2023,1,29,2023,2026,N
1631128,Christian Braun,2001-04-17T00:00:00,USA,Kansas,Kansas/USA,6-6,220,Guard,4,2022,1,21,2022,2026,N
1631131,Oscar Tshiebwe,1999-11-27T00:00:00,DRC,Kentucky,Kentucky/DRC,6-8,255,Forward-Center,3,Undrafted,Undrafted,Undrafted,2023,2026,N
1631132,Christian Koloko,2000-06-20T00:00:00,Cameroon,Arizona,Arizona/Cameroon,6-11,225,Center,4,2022,2,33,2022,2026,N
1631133,Jabari Walker,2002-07-30T00:00:00,USA,Colorado,Colorado/USA,6-7,237,Forward,4,2022,2,57,2022,2026,N
1631157,Ryan Rollins,2002-07-03T00:00:00,USA,Toledo,Toledo/USA,6-3,180,Guard,4,2022,2,44,2022,2026,N
1631159,Leonard Miller,2003-11-26T00:00:00,Canada,NBA G League Ignite,NBA G League Ignite/Canada,6-10,220,Forward,3,2023,2,33,2022,2026,N
1631160,Jordan Hall,2002-01-14T00:00:00,USA,St. Joseph's (PA),St. Joseph's (PA)/USA,6-7,215,Guard,2,Undrafted,Undrafted,Undrafted,2022,2022,N
1631165,Keon Ellis,2000-01-08T00:00:00,USA,Alabama,Alabama/USA,6-4,175,Guard,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631167,Izaiah Brockington,1999-07-12T00:00:00,USA,Iowa State,Iowa State/USA,6-4,196,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1631169,Josh Minott,2002-11-25T00:00:00,USA,Memphis,Memphis/USA,6-8,205,Forward,4,2022,2,45,2022,2026,N
1631170,Jaime Jaquez Jr.,2001-02-18T00:00:00,USA,UCLA,UCLA/USA,6-6,225,Guard,3,2023,1,18,2023,2026,N
1631172,Ousmane Dieng,2003-05-21T00:00:00,France,New Zealand Breakers,New Zealand Breakers/France,6-9,185,Forward,4,2022,1,11,2022,2026,N
1631173,Terquavion Smith,2002-12-31T00:00:00,USA,North Carolina State,North Carolina State/USA,6-4,160,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1631197,Jared Rhoden,1999-08-27T00:00:00,USA,Seton Hall,Seton Hall/USA,6-5,210,Guard,4,Undrafted,Undrafted,Undrafted,2022,2024,N
1631199,Ron Harper Jr.,2000-04-12T00:00:00,USA,Rutgers,Rutgers/USA,6-5,233,Guard-Forward,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631200,Kris Murray,2000-08-19T00:00:00,USA,Iowa,Iowa/USA,6-8,218,Forward,3,2023,1,23,2023,2026,N
1631204,Marcus Sasser,2000-09-21T00:00:00,USA,Houston,Houston/USA,6-1,195,Guard,3,2023,1,25,2023,2026,N
1631205,Buddy Boeheim,1999-11-11T00:00:00,USA,Syracuse,Syracuse/USA,6-5,205,Forward,2,Undrafted,Undrafted,Undrafted,2022,2025,N
1631207,Dalen Terry,2002-07-12T00:00:00,USA,Arizona,Arizona/USA,6-6,210,Forward,4,2022,1,18,2022,2026,N
1631209,Isaiah Wong,2001-01-28T00:00:00,USA,Miami,Miami/USA,6-3,185,Guard,1,2023,2,55,2023,2024,N
1631210,Jacob Toppin,2000-05-08T00:00:00,USA,Kentucky,Kentucky/USA,6-9,200,Forward,2,Undrafted,Undrafted,Undrafted,2023,2025,N
1631211,Trevor Keels,2003-08-26T00:00:00,USA,Duke,Duke/USA,6-3,215,Guard,2,2022,2,42,2022,2026,N
1631212,Peyton Watson,2002-09-11T00:00:00,USA,UCLA,UCLA/USA,6-8,200,Guard,4,2022,1,30,2022,2026,N
1631213,Tyrese Martin,1999-03-07T00:00:00,USA,Connecticut,Connecticut/USA,6-6,215,Forward,3,2022,2,51,2022,2026,N
1631214,Alondes Williams,1999-06-19T00:00:00,USA,Wake Forest,Wake Forest/USA,6-4,210,Guard,3,Undrafted,Undrafted,Undrafted,2022,2025,N
1631216,Caleb Houstan,2003-01-09T00:00:00,Canada,Michigan,Michigan/Canada,6-8,205,Guard,3,2022,2,32,2022,2025,N
1631217,Moussa Diabaté,2002-01-21T00:00:00,France,Michigan,Michigan/France,6-10,210,Forward,4,2022,2,43,2022,2026,N
1631218,Trayce Jackson-Davis,2000-02-22T00:00:00,USA,Indiana,Indiana/USA,6-9,245,Forward,3,2023,2,57,2023,2026,N
1631219,John Butler Jr.,2002-12-04T00:00:00,USA,Florida State,Florida State/USA,7-0,190,Forward,2,Undrafted,Undrafted,Undrafted,2022,2022,N
1631220,Dereon Seabron,2000-05-26T00:00:00,USA,North Carolina State,North Carolina State/USA,6-5,180,Guard,3,Undrafted,Undrafted,Undrafted,2022,2023,N
1631221,Collin Gillespie,1999-06-25T00:00:00,USA,Villanova,Villanova/USA,6-1,195,Guard,3,Undrafted,Undrafted,Undrafted,2022,2026,N
1631222,Jake LaRavia,2001-11-03T00:00:00,USA,Wake Forest,Wake Forest/USA,6-7,235,Forward,4,2022,1,19,2022,2026,N
1631223,David Roddy,2001-03-27T00:00:00,USA,Colorado State,Colorado State/USA,6-5,255,Forward,4,2022,1,23,2022,2026,N
1631230,Dominick Barlow,2003-05-26T00:00:00,USA,Overtime Elite,Overtime Elite/USA,6-9,224,Forward,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631241,Javon Freeman-Liberty,1999-10-20T00:00:00,USA,DePaul,DePaul/USA,6-3,190,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1631243,Mouhamed Gueye,2002-11-09T00:00:00,Senegal,Washington State,Washington State/Senegal,6-11,210,Forward,3,2023,2,39,2023,2026,N
1631245,Quenton Jackson,1998-09-15T00:00:00,USA,Texas A&M,Texas A&M/USA,6-4,173,Guard,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631246,Vince Williams Jr.,2000-08-30T00:00:00,USA,Va Commonwealth,Virginia Commonwealth/USA,6-4,205,Guard,3,2022,2,47,2022,2025,N
1631250,Pete Nance,2000-02-19T00:00:00,USA,Northwestern,Northwestern/USA,6-9,225,Forward,4,Undrafted,Undrafted,Undrafted,2023,2025,N
1631254,Kenneth Lofton Jr.,2002-08-14T00:00:00,USA,Louisiana Tech,Louisiana Tech/USA,6-6,275,Forward,3,Undrafted,Undrafted,Undrafted,2022,2023,N
1631257,Jermaine Samuels Jr.,1998-11-13T00:00:00,USA,Villanova,Villanova/USA,6-6,230,Forward,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1631260,AJ Green,1999-09-27T00:00:00,USA,Northern Iowa,Northern Iowa/USA,6-4,190,Guard,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631262,Jules Bernard,2000-01-21T00:00:00,USA,UCLA,UCLA/USA,6-6,210,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1631288,Jamal Cain,1999-03-20T00:00:00,USA,Oakland,Oakland/USA,6-7,191,Forward,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631298,Jack White,1997-08-05T00:00:00,Australia,Duke,Duke/Australia,6-6,225,Forward,2,Undrafted,Undrafted,Undrafted,2022,2023,N
1631303,Justin Minaya,1999-03-26T00:00:00,USA,Providence,Providence/USA,6-5,205,Forward,4,Undrafted,Undrafted,Undrafted,2022,2024,N
1631306,Cole Swider,1999-05-08T00:00:00,USA,Syracuse,Syracuse/USA,6-8,220,Forward,2,Undrafted,Undrafted,Undrafted,2022,2024,N
1631309,Trevor Hudgins,1999-03-23T00:00:00,USA,Northwest Missouri St.,Northwest Missouri State/USA,6-0,180,Guard,2,Undrafted,Undrafted,Undrafted,2022,2022,N
1631311,Lester Quinones,2000-11-16T00:00:00,USA,Memphis,Memphis/USA,6-4,208,Guard,4,Undrafted,Undrafted,Undrafted,2022,2024,N
1631320,Chima Moneke,1995-12-24T00:00:00,Nigeria,Cal-Davis,California-Davis/Nigeria,6-5,223,Forward,1,Undrafted,Undrafted,Undrafted,2022,2022,N
1631321,Sidy Cissoko,2004-04-02T00:00:00,France,NBA G League Ignite,NBA G League Ignite/France,6-6,220,Guard,3,2023,2,44,2022,2026,N
1631323,Simone Fontecchio,1995-12-09T00:00:00,Italy,Baskonia,Baskonia/Italy,6-7,209,Forward,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631338,Mouhamadou Gueye,1998-07-06T00:00:00,USA,Pittsburgh,Pittsburgh/USA,6-9,210,Forward,2,Undrafted,Undrafted,Undrafted,2023,2026,N
1631367,Jacob Gilyard,1998-07-14T00:00:00,USA,Richmond,Richmond/USA,5-8,160,Guard,3,Undrafted,Undrafted,Undrafted,2022,2023,N
1631376,Dmytro Skapintsev,1998-05-12T00:00:00,Ukraine,SK Cherkasy Monkey,California State-Northridge/Ukraine,7-1,215,Center,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1631386,Tazé Moore,1998-06-29T00:00:00,USA,Houston,Houston/USA,6-5,195,Guard,1,Undrafted,Undrafted,Undrafted,2023,2024,N
1631466,Nate Williams,1999-02-12T00:00:00,USA,Buffalo,Buffalo/USA,6-5,205,Guard,4,Undrafted,Undrafted,Undrafted,2022,2026,N
1631495,Donovan Williams,2001-09-06T00:00:00,USA,UNLV,UNLV/USA,6-6,190,Guard,2,Undrafted,Undrafted,Undrafted,2022,2022,N
1641645,Xavier Cooks,1995-08-19T00:00:00,Australia,Winthrop,Winthrop/Australia,6-8,183,Forward,2,Undrafted,Undrafted,Undrafted,2022,2022,N
1641705,Victor Wembanyama,2004-01-04T00:00:00,France,Metropolitans 92,Metropolitans 92/France,7-4,235,Forward-Center,3,2023,1,1,2023,2026,N
1641706,Brandon Miller,2002-11-22T00:00:00,USA,Alabama,Alabama/USA,6-7,200,Forward,3,2023,1,2,2023,2026,N
1641707,Taylor Hendricks,2003-11-22T00:00:00,USA,Central Florida,Central Florida/USA,6-9,215,Forward,3,2023,1,9,2023,2026,N
1641708,Amen Thompson,2003-01-30T00:00:00,USA,Overtime Elite,Overtime Elite/USA,6-7,200,Guard-Forward,3,2023,1,4,2023,2026,N
1641709,Ausar Thompson,2003-01-30T00:00:00,USA,Overtime Elite,Overtime Elite/USA,6-7,205,Guard-Forward,3,2023,1,5,2023,2026,N
1641710,Anthony Black,2004-01-20T00:00:00,USA,Arkansas,Arkansas/USA,6-7,200,Guard,3,2023,1,6,2023,2026,N
1641711,Gradey Dick,2003-11-20T00:00:00,USA,Kansas,Kansas/USA,6-7,200,Guard-Forward,3,2023,1,13,2023,2026,N
1641712,Rayan Rupert,2004-05-31T00:00:00,France,New Zealand Breakers,New Zealand Breakers/France,6-7,205,Guard-Forward,3,2023,2,43,2023,2026,N
1641713,GG Jackson,2004-12-17T00:00:00,USA,South Carolina,South Carolina/USA,6-9,210,Forward,3,2023,2,45,2023,2026,N
1641715,Cam Whitmore,2004-07-08T00:00:00,USA,Villanova,Villanova/USA,6-6,230,Forward,3,2023,1,20,2023,2026,N
1641716,Jarace Walker,2003-09-04T00:00:00,USA,Houston,Houston/USA,6-7,235,Forward,3,2023,1,8,2023,2026,N
1641717,Cason Wallace,2003-11-07T00:00:00,USA,Kentucky,Kentucky/USA,6-3,195,Guard,3,2023,1,10,2023,2026,N
1641718,Keyonte George,2003-11-08T00:00:00,USA,Baylor,Baylor/USA,6-4,185,Guard,3,2023,1,16,2023,2026,N
1641720,Jalen Hood-Schifino,2003-06-19T00:00:00,USA,Indiana,Indiana/USA,6-5,210,Guard,3,2023,1,17,2023,2024,N
1641721,Maxwell Lewis,2002-07-27T00:00:00,USA,Pepperdine,Pepperdine/USA,6-7,215,Forward,3,2023,2,40,2023,2024,N
1641722,Jordan Hawkins,2002-04-29T00:00:00,USA,Connecticut,Connecticut/USA,6-5,190,Guard,3,2023,1,14,2023,2026,N
1641723,Kobe Bufkin,2003-09-21T00:00:00,USA,Michigan,Michigan/USA,6-4,195,Guard,2,2023,1,15,2023,2025,N
1641724,Jett Howard,2003-09-14T00:00:00,USA,Michigan,Michigan/USA,6-8,215,Guard,3,2023,1,11,2023,2026,N
1641726,Dereck Lively II,2004-02-12T00:00:00,USA,Duke,Duke/USA,7-1,230,Center,3,2023,1,12,2023,2026,N
1641727,Dariq Whitehead,2004-08-01T00:00:00,USA,Duke,Duke/USA,6-6,220,Guard-Forward,2,2023,1,22,2023,2025,N
1641729,Brice Sensabaugh,2003-10-30T00:00:00,USA,Ohio State,Ohio State/USA,6-6,235,Forward,3,2023,1,28,2023,2026,N
1641730,Noah Clowney,2004-07-14T00:00:00,USA,Alabama,Alabama/USA,6-10,210,Forward-Center,3,2023,1,21,2023,2026,N
1641731,Bilal Coulibaly,2004-07-26T00:00:00,France,Metropolitans 92,Metropolitans 92/France,6-7,195,Guard,3,2023,1,7,2023,2026,N
1641732,Colby Jones,2002-05-28T00:00:00,USA,Xavier,Xavier/USA,6-6,207,Guard,2,2023,2,34,2023,2025,N
1641733,Nick Smith Jr.,2004-04-18T00:00:00,USA,Arkansas,Arkansas/USA,6-2,185,Guard,4,2023,1,27,2023,2025,N
1641734,Emoni Bates,2004-01-28T00:00:00,USA,Eastern Michigan,Eastern Michigan/USA,6-8,202,Forward,3,2023,2,49,2023,2024,N
1641735,Amari Bailey,2004-02-17T00:00:00,USA,UCLA,UCLA/USA,6-3,185,Guard,2,2023,2,41,2023,2023,N
1641738,Kobe Brown,2000-01-01T00:00:00,USA,Missouri,Missouri/USA,6-7,250,Forward,3,2023,1,30,2023,2026,N
1641739,Toumani Camara,2000-05-08T00:00:00,Belgium,Dayton,Dayton/Belgium,6-7,230,Forward,3,2023,2,52,2023,2026,N
1641741,Ricky Council IV,2001-08-03T00:00:00,USA,Arkansas,Arkansas/USA,6-6,207,Guard,3,Undrafted,Undrafted,Undrafted,2023,2024,N
1641745,Adam Flagler,1999-12-01T00:00:00,USA,Baylor,Baylor/USA,6-1,180,Guard,2,Undrafted,Undrafted,Undrafted,2023,2026,N
1641748,Andre Jackson Jr.,2001-11-13T00:00:00,USA,Connecticut,Connecticut/USA,6-6,209,Guard,3,2023,2,36,2023,2026,N
1641749,Keyontae Johnson,2000-05-24T00:00:00,USA,Kansas State,Kansas State/USA,6-4,230,Forward,2,2023,2,50,2023,2023,N
1641753,Chris Livingston,2003-10-15T00:00:00,USA,Kentucky,Kentucky/USA,6-6,220,Forward,2,2023,2,58,2023,2025,N
1641754,Seth Lundy,2000-04-02T00:00:00,USA,Penn State,Penn State/USA,6-4,220,Guard-Forward,2,2023,2,46,2023,2024,N
1641757,Jordan Miller,2000-01-23T00:00:00,USA,Miami,Miami/USA,6-5,194,Guard,3,2023,2,48,2023,2026,N
1641763,Julian Phillips,2003-11-05T00:00:00,USA,Tennessee,Tennessee/USA,6-6,201,Forward,3,2023,2,35,2023,2026,N
1641764,Brandin Podziemski,2003-02-25T00:00:00,USA,Santa Clara,Santa Clara/USA,6-4,205,Guard,3,2023,1,19,2023,2026,N
1641765,Olivier-Maxence Prosper,2002-07-03T00:00:00,Canada,Marquette,Marquette/Canada,6-7,230,Forward,3,2023,1,24,2023,2026,N
1641766,Adama Sanogo,2002-02-12T00:00:00,Mali,Connecticut,Connecticut/Mali,6-9,245,Forward,1,Undrafted,Undrafted,Undrafted,2023,2024,N
1641767,Ben Sheppard,2001-07-16T00:00:00,USA,Belmont,Belmont/USA,6-6,190,Guard,3,2023,1,26,2023,2026,N
1641771,Jalen Slawson,1999-10-22T00:00:00,USA,Furman,Furman/USA,6-7,215,Forward,2,2023,2,54,2023,2026,N
1641774,Tristan Vukcevic,2003-03-11T00:00:00,Italy,Real Madrid,Real Madrid/Italy,7-0,220,Forward,3,2023,2,42,2023,2026,N
1641775,Jordan Walsh,2004-03-03T00:00:00,USA,Arkansas,Arkansas/USA,6-6,205,Guard,3,2023,2,38,2023,2026,N
1641778,Leaky Black,1999-06-14T00:00:00,USA,North Carolina,North Carolina/USA,6-6,209,Forward,3,Undrafted,Undrafted,Undrafted,2023,2025,N
1641787,Tosan Evbuomwan,2001-02-16T00:00:00,United Kingdom,Princeton,Princeton/United Kingdom,6-8,217,Forward,4,Undrafted,Undrafted,Undrafted,2023,2025,N
1641788,Alex Fudge,2003-05-06T00:00:00,USA,Florida,Florida/USA,6-8,200,Forward,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1641793,D'Moi Hodge,1998-12-20T00:00:00,British Virgin Islands,Missouri,Missouri/British Virgin Islands,6-3,188,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1641806,Markquis Nowell,1999-12-25T00:00:00,USA,Kansas State,Kansas State/USA,5-7,160,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1641809,Drew Peterson,1999-11-09T00:00:00,USA,USC,Southern California/USA,6-8,205,Forward,2,Undrafted,Undrafted,Undrafted,2023,2025,N
1641816,Hunter Tyson,2000-06-13T00:00:00,USA,Clemson,Clemson/USA,6-8,215,Forward,2,2023,2,37,2023,2025,N
1641847,Andrew Funk,1999-09-21T00:00:00,USA,Penn State,Penn State/USA,6-5,200,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1641851,Timmy Allen,2000-01-09T00:00:00,USA,Texas,Texas/USA,6-6,210,Forward,1,Undrafted,Undrafted,Undrafted,2023,2023,N
1641854,Craig Porter Jr.,2000-02-26T00:00:00,USA,Wichita State,Wichita State/USA,6-1,180,Guard,3,Undrafted,Undrafted,Undrafted,2023,2026,N
1641871,Duop Reath,1996-06-26T00:00:00,South Sudan,Louisiana State,Louisiana State/South Sudan,6-9,245,Center,2,Undrafted,Undrafted,Undrafted,2023,2025,N
1641877,Nathan Mensah,1998-04-09T00:00:00,Ghana,San Diego State,San Diego State/Ghana,6-9,230,Center,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1641926,Dexter Dennis,1999-02-09T00:00:00,USA,Texas A&M,Texas A&M/USA,6-5,210,Guard,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1641931,Onuralp Bitim,1999-03-31T00:00:00,Turkey,Bursaspor,Bursaspor/Turkey,6-6,215,Forward,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1641970,Maozinha Pereira,2000-08-28T00:00:00,Brazil,                                   ,Brazil/Brazil,6-8,177,Forward,2,Undrafted,Undrafted,Undrafted,2023,2023,N
1641998,Trey Jemison III,1999-11-28T00:00:00,USA,Alabama-Birmingham,Alabama-Birmingham/USA,6-10,270,Center,3,Undrafted,Undrafted,Undrafted,2023,2026,N
1642013,Malik Williams,1998-08-26T00:00:00,USA,Louisville,Louisville/USA,6-11,250,Center,2,Undrafted,Undrafted,Undrafted,2023,2023,N
